Route ID;Step ID;Town A;Town B;Distance;Driver name
116;25;MONTCHABOUD;LE PONT DE CLAIX;5.927;Olga RAMOS
116;26;LE PONT DE CLAIX;ST PAUL DE VARCES;8.709;Olga RAMOS
116;27;ST PAUL DE VARCES;TECHE;23.691;Olga RAMOS
116;28;TECHE;BRION;12.997;Olga RAMOS
116;29;BRION;PLAN;4.918;Olga RAMOS
116;30;PLAN;IZEAUX;4.197;Olga RAMOS
116;31;IZEAUX;OYEU;10.094;Olga RAMOS
116;32;OYEU;CHAMPIER;15.003;Olga RAMOS
117;1;LAJOUX;ECHENEVEX;8.417;Brigitte GUTIERREZ
117;2;ECHENEVEX;SEGNY;4.782;Brigitte GUTIERREZ
117;3;SEGNY;CHEVRY;2.351;Brigitte GUTIERREZ
117;4;CHEVRY;PREVESSIN MOENS;3.352;Brigitte GUTIERREZ
117;5;PREVESSIN MOENS;CHEVRY;3.352;Brigitte GUTIERREZ
117;6;CHEVRY;PREVESSIN MOENS;3.352;Brigitte GUTIERREZ
117;7;PREVESSIN MOENS;CHALLEX;11.942;Brigitte GUTIERREZ
117;8;CHALLEX;VIRY;7.624;Brigitte GUTIERREZ
117;9;VIRY;ANDILLY;6.474;Brigitte GUTIERREZ
117;10;ANDILLY;CHOISY;8.26;Brigitte GUTIERREZ
117;11;CHOISY;ARGONAY;9.122;Brigitte GUTIERREZ
117;12;ARGONAY;CHARVONNEX;4.059;Brigitte GUTIERREZ
117;13;CHARVONNEX;CHAVANOD;13.743;Brigitte GUTIERREZ
117;14;CHAVANOD;BILLIEME;25.955;Brigitte GUTIERREZ
117;15;BILLIEME;BRENS;9.729;Brigitte GUTIERREZ
117;16;BRENS;VIRIGNIN;2.337;Brigitte GUTIERREZ
117;17;VIRIGNIN;PARVES ET NATTAGES;2.568;Brigitte GUTIERREZ
117;18;PARVES ET NATTAGES;VIRIGNIN;2.568;Brigitte GUTIERREZ
117;19;VIRIGNIN;BRENS;2.337;Brigitte GUTIERREZ
117;20;BRENS;CONZIEU;6.732;Brigitte GUTIERREZ
117;21;CONZIEU;CORBELIN;14.255;Brigitte GUTIERREZ
117;22;CORBELIN;LE PASSAGE;9.091;Brigitte GUTIERREZ
117;23;LE PASSAGE;BIZONNES;13.716;Brigitte GUTIERREZ
117;24;BIZONNES;CHATONNAY;12.681;Brigitte GUTIERREZ
117;25;CHATONNAY;THODURE;18.712;Brigitte GUTIERREZ
117;26;THODURE;ST CLAIR SUR GALAURE;4.874;Brigitte GUTIERREZ
117;27;ST CLAIR SUR GALAURE;HAUTERIVES;8.742;Brigitte GUTIERREZ
117;28;HAUTERIVES;ST UZE;15.244;Brigitte GUTIERREZ
117;29;ST UZE;GERVANS;9.416;Brigitte GUTIERREZ
117;30;GERVANS;ECLASSAN;8.746;Brigitte GUTIERREZ
117;31;ECLASSAN;PEYRAUD;15.397;Brigitte GUTIERREZ
117;32;PEYRAUD;BEVENAIS;48.876;Brigitte GUTIERREZ
117;33;BEVENAIS;LA MOTTE EN CHAMPSAUR;92.948;Brigitte GUTIERREZ
118;1;BORMES LES MIMOSAS;NEOULES;30.061;Mario JOHANSSON
118;2;NEOULES;ST SAVOURNIN;41.946;Mario JOHANSSON
118;3;ST SAVOURNIN;MONTAULIEU;108.96;Mario JOHANSSON
118;4;MONTAULIEU;BRION;104.468;Mario JOHANSSON
118;5;BRION;NANCES;48.731;Mario JOHANSSON
118;6;NANCES;ST GENIS SUR MENTHON;98.7;Mario JOHANSSON
118;7;ST GENIS SUR MENTHON;MARSONNAS;7.585;Mario JOHANSSON
118;8;MARSONNAS;COURTES;13.43;Mario JOHANSSON
118;9;COURTES;LOISY;16.701;Mario JOHANSSON
118;10;LOISY;BOUZERON;39.884;Mario JOHANSSON
118;11;BOUZERON;ARCONCEY;41.429;Mario JOHANSSON
118;12;ARCONCEY;BARD LES EPOISSES;39.073;Mario JOHANSSON
118;13;BARD LES EPOISSES;PISY;7.402;Mario JOHANSSON
118;14;PISY;DISSANGIS;12.444;Mario JOHANSSON
118;15;DISSANGIS;MAILLY LA VILLE;21.605;Mario JOHANSSON
118;16;MAILLY LA VILLE;THURY;29.565;Mario JOHANSSON
118;17;THURY;GURCY LE CHATEL;100.961;Mario JOHANSSON
118;18;GURCY LE CHATEL;FERICY;20.539;Mario JOHANSSON
118;19;FERICY;PUISELET LE MARAIS;40.585;Mario JOHANSSON
118;20;PUISELET LE MARAIS;MAROLLES EN HUREPOIX;18.573;Mario JOHANSSON
118;21;MAROLLES EN HUREPOIX;VILLENEUVE ST DENIS;45.58;Mario JOHANSSON
118;22;VILLENEUVE ST DENIS;DAMPMART;9.633;Mario JOHANSSON
118;23;DAMPMART;SENLIS;37.281;Mario JOHANSSON
118;24;SENLIS;MONTSOULT;25.751;Mario JOHANSSON
118;25;MONTSOULT;LONGCHAMPS;59.046;Mario JOHANSSON
118;26;LONGCHAMPS;GESVRES;170.386;Mario JOHANSSON
118;27;GESVRES;POULLAN SUR MER;315.656;Mario JOHANSSON
119;1;ST JULIEN EN BORN;MEZOS;9.242;Andrey JONES
119;2;MEZOS;UZA;7.848;Andrey JONES
119;3;UZA;LIPOSTHEY;39.462;Andrey JONES
119;4;LIPOSTHEY;CALLEN;33.886;Andrey JONES
119;5;CALLEN;BARIE;42.302;Andrey JONES
119;6;BARIE;LE PUY;16.818;Andrey JONES
119;7;LE PUY;CASTILLON LA BATAILLE;23.671;Andrey JONES
119;8;CASTILLON LA BATAILLE;MINZAC;12.043;Andrey JONES
119;9;MINZAC;CAMPS SUR L ISLE;7.935;Andrey JONES
119;10;CAMPS SUR L ISLE;LARUSCADE;27.072;Andrey JONES
119;11;LARUSCADE;ST YZAN DE SOUDIAC;5.753;Andrey JONES
119;12;ST YZAN DE SOUDIAC;JUSSAS;14.466;Andrey JONES
119;13;JUSSAS;CORIGNAC;4.673;Andrey JONES
119;14;CORIGNAC;BUSSAC FORET;4.891;Andrey JONES
119;15;BUSSAC FORET;BEDENAC;5.456;Andrey JONES
119;16;BEDENAC;ST YZAN DE SOUDIAC;8.197;Andrey JONES
119;17;ST YZAN DE SOUDIAC;SAUGON;8.38;Andrey JONES
119;18;SAUGON;GENERAC;3.695;Andrey JONES
119;19;GENERAC;MAZION;4.683;Andrey JONES
119;20;MAZION;ST AUBIN DE BLAYE;10.358;Andrey JONES
119;21;ST AUBIN DE BLAYE;ST DIZANT DU BOIS;15.778;Andrey JONES
119;22;ST DIZANT DU BOIS;CONSAC;2.42;Andrey JONES
119;23;CONSAC;THAIMS;27.054;Andrey JONES
119;24;THAIMS;GREZAC;3.734;Andrey JONES
119;25;GREZAC;MESCHERS SUR GIRONDE;10.544;Andrey JONES
119;26;MESCHERS SUR GIRONDE;L EGUILLE;15.41;Andrey JONES
119;27;L EGUILLE;PONT L ABBE D ARNOULT;16.442;Andrey JONES
119;28;PONT L ABBE D ARNOULT;STE RADEGONDE;2.647;Andrey JONES
119;29;STE RADEGONDE;BEAUGEAY;10.807;Andrey JONES
119;30;BEAUGEAY;BOURCEFRANC LE CHAPUS;10.045;Andrey JONES
119;31;BOURCEFRANC LE CHAPUS;DOLUS D OLERON;11.896;Andrey JONES
120;1;HERRLISHEIM;HUDIVILLER;112.629;Giovanni RODRIGUEZ
120;2;HUDIVILLER;LANDRICOURT;116.589;Giovanni RODRIGUEZ
120;3;LANDRICOURT;MOLINS SUR AUBE;36.804;Giovanni RODRIGUEZ
120;4;MOLINS SUR AUBE;VENDEUVRE SUR BARSE;21.526;Giovanni RODRIGUEZ
120;5;VENDEUVRE SUR BARSE;COUVIGNON;16.132;Giovanni RODRIGUEZ
120;6;COUVIGNON;VAUDREMONT;19.568;Giovanni RODRIGUEZ
120;7;VAUDREMONT;COUPRAY;17.479;Giovanni RODRIGUEZ
120;8;COUPRAY;PERROGNEY LES FONTAINES;27.401;Giovanni RODRIGUEZ
120;9;PERROGNEY LES FONTAINES;PIERRE PERTHUIS;113.629;Giovanni RODRIGUEZ
120;10;PIERRE PERTHUIS;CHASNAY;51.464;Giovanni RODRIGUEZ
120;11;CHASNAY;BRECY;42.701;Giovanni RODRIGUEZ
120;12;BRECY;FONTENAY SOUS FOURONNES;91.402;Giovanni RODRIGUEZ
120;13;FONTENAY SOUS FOURONNES;VESINES;169.985;Giovanni RODRIGUEZ
120;14;VESINES;EVEUX;62.309;Giovanni RODRIGUEZ
120;15;EVEUX;LE CHAMBON FEUGEROLLES;53.479;Giovanni RODRIGUEZ
120;16;LE CHAMBON FEUGEROLLES;MESSEIX;142.479;Giovanni RODRIGUEZ
120;17;MESSEIX;ST CERE;98.324;Giovanni RODRIGUEZ
120;18;ST CERE;RAMPIEUX;87.853;Giovanni RODRIGUEZ
120;19;RAMPIEUX;BOUAN;223.254;Giovanni RODRIGUEZ
121;1;LAMOURA;GEX;8.297;Natalya JONES
121;2;GEX;POUGNY;23.708;Natalya JONES
121;3;POUGNY;VALLEIRY;3.594;Natalya JONES
121;4;VALLEIRY;CONTAMINE SARZIN;10.541;Natalya JONES
121;5;CONTAMINE SARZIN;COPPONEX;7.352;Natalya JONES
121;6;COPPONEX;CHARVONNEX;9.524;Natalya JONES
121;7;CHARVONNEX;ARGONAY;4.059;Natalya JONES
121;8;ARGONAY;POISY;7.277;Natalya JONES
121;9;POISY;CUSY;18.012;Natalya JONES
121;10;CUSY;LES DESERTS;13.436;Natalya JONES
121;11;LES DESERTS;CRUET;14.317;Natalya JONES
121;12;CRUET;ST JEAN DE LA PORTE;3.758;Natalya JONES
121;13;ST JEAN DE LA PORTE;ST PIERRE D ALBIGNY;3.69;Natalya JONES
121;14;ST PIERRE D ALBIGNY;CHATEAUNEUF;3.578;Natalya JONES
121;15;CHATEAUNEUF;CHAMOUX SUR GELON;3.281;Natalya JONES
121;16;CHAMOUX SUR GELON;CHAMP LAURENT;3.052;Natalya JONES
121;17;CHAMP LAURENT;ARGENTINE;9.877;Natalya JONES
122;1;OBERGAILBACH;TALAIS;741.606;Giuseppe RUIZ
123;1;LA CLISSE;LUCHAT;2.104;Josef SCHÄFER
123;2;LUCHAT;PESSINES;4.293;Josef SCHÄFER
123;3;PESSINES;BUSSAC SUR CHARENTE;10.021;Josef SCHÄFER
123;4;BUSSAC SUR CHARENTE;ST SAVINIEN;11.321;Josef SCHÄFER
123;5;ST SAVINIEN;BERCLOUX;17.764;Josef SCHÄFER
123;6;BERCLOUX;CHAMPMILLON;41.875;Josef SCHÄFER
123;7;CHAMPMILLON;PIEGUT PLUVIERS;54.073;Josef SCHÄFER
123;8;PIEGUT PLUVIERS;ST VITTE SUR BRIANCE;65.321;Josef SCHÄFER
123;9;ST VITTE SUR BRIANCE;ST PARDOUX D ARNET;67.459;Josef SCHÄFER
123;10;ST PARDOUX D ARNET;SEUILLET;95.294;Josef SCHÄFER
123;11;SEUILLET;NIZEROLLES;17.403;Josef SCHÄFER
123;12;NIZEROLLES;VOUGY;37.09;Josef SCHÄFER
123;13;VOUGY;FEURS;40.915;Josef SCHÄFER
123;14;FEURS;ST HEAND;25.56;Josef SCHÄFER
123;15;ST HEAND;ST SORLIN DE VIENNE;43.926;Josef SCHÄFER
123;16;ST SORLIN DE VIENNE;COUR ET BUIS;7.253;Josef SCHÄFER
123;17;COUR ET BUIS;ST ALBAN DE ROCHE;22.93;Josef SCHÄFER
123;18;ST ALBAN DE ROCHE;L ISLE D ABEAU;3.484;Josef SCHÄFER
123;19;L ISLE D ABEAU;ST RAMBERT EN BUGEY;40.689;Josef SCHÄFER
123;20;ST RAMBERT EN BUGEY;VACHERESSE;106.1;Josef SCHÄFER
124;1;TRENSACQ;LABRIT;16.244;Vasylyi MUÑOZ
124;2;LABRIT;BROCAS;9.142;Vasylyi MUÑOZ
124;3;BROCAS;ST MARTIN D ONEY;15.623;Vasylyi MUÑOZ
124;4;ST MARTIN D ONEY;ST YAGUEN;7.819;Vasylyi MUÑOZ
124;5;ST YAGUEN;TARTAS;9.913;Vasylyi MUÑOZ
124;6;TARTAS;POYANNE;7.617;Vasylyi MUÑOZ
124;7;POYANNE;CASSEN;4.059;Vasylyi MUÑOZ
124;8;CASSEN;ST PANDELON;17.289;Vasylyi MUÑOZ
124;9;ST PANDELON;HABAS;14.722;Vasylyi MUÑOZ
124;10;HABAS;PHILONDENX;40.612;Vasylyi MUÑOZ
124;11;PHILONDENX;RENUNG;20.443;Vasylyi MUÑOZ
124;12;RENUNG;BETOUS;31.935;Vasylyi MUÑOZ
124;13;BETOUS;LAMONTJOIE;56.732;Vasylyi MUÑOZ
124;14;LAMONTJOIE;BIVES;34.36;Vasylyi MUÑOZ
124;15;BIVES;ST SARDOS;26.783;Vasylyi MUÑOZ
124;16;ST SARDOS;MONTECH;10.66;Vasylyi MUÑOZ
124;17;MONTECH;BACH;56.36;Vasylyi MUÑOZ
124;18;BACH;FRONTENAC;31.913;Vasylyi MUÑOZ
124;19;FRONTENAC;LE FEL;45.505;Vasylyi MUÑOZ
124;20;LE FEL;MUROLS;11.184;Vasylyi MUÑOZ
124;21;MUROLS;ST MARTIN SOUS VIGOUROUX;25.87;Vasylyi MUÑOZ
124;22;ST MARTIN SOUS VIGOUROUX;ALLY;47.612;Vasylyi MUÑOZ
124;23;ALLY;SENEUJOLS;42.655;Vasylyi MUÑOZ
124;24;SENEUJOLS;LANDOS;12.655;Vasylyi MUÑOZ
124;25;LANDOS;DUNIERES;56.611;Vasylyi MUÑOZ
125;1;VALDEBLORE;RIMPLAS;4.218;Andrei MAGOMEDOV
125;2;RIMPLAS;ROUBION;9.388;Andrei MAGOMEDOV
125;3;ROUBION;PIERLAS;8.239;Andrei MAGOMEDOV
125;4;PIERLAS;DALUIS;17.409;Andrei MAGOMEDOV
125;5;DALUIS;ST PONS;44.644;Andrei MAGOMEDOV
125;6;ST PONS;ST ETIENNE LE LAUS;37.278;Andrei MAGOMEDOV
125;7;ST ETIENNE LE LAUS;VALSERRES;2.87;Andrei MAGOMEDOV
125;8;VALSERRES;REMOLLON;2.616;Andrei MAGOMEDOV
125;9;REMOLLON;GIGORS;5.526;Andrei MAGOMEDOV
125;10;GIGORS;L HOSPITALET;49.303;Andrei MAGOMEDOV
125;11;L HOSPITALET;SAUMANE;3.621;Andrei MAGOMEDOV
125;12;SAUMANE;REVEST DES BROUSSES;11.764;Andrei MAGOMEDOV
125;13;REVEST DES BROUSSES;MONTSALIER;8.799;Andrei MAGOMEDOV
125;14;MONTSALIER;SAULT;16.415;Andrei MAGOMEDOV
125;15;SAULT;MONIEUX;4.94;Andrei MAGOMEDOV
125;16;MONIEUX;BEDOIN;12.315;Andrei MAGOMEDOV
125;17;BEDOIN;CHATEAUNEUF DE GADAGNE;33.01;Andrei MAGOMEDOV
125;18;CHATEAUNEUF DE GADAGNE;LES ANGLES;15.393;Andrei MAGOMEDOV
125;19;LES ANGLES;MONTFRIN;15.119;Andrei MAGOMEDOV
125;20;MONTFRIN;VESTRIC ET CANDIAC;30.548;Andrei MAGOMEDOV
126;1;VENDAYS MONTALIVET;GAILLAN EN MEDOC;9.293;Jean LOPEZ
126;2;GAILLAN EN MEDOC;ORDONNAC;11.284;Jean LOPEZ
126;3;ORDONNAC;ST SAUVEUR;12.692;Jean LOPEZ
126;4;ST SAUVEUR;ST JULIEN BEYCHEVELLE;7.637;Jean LOPEZ
126;5;ST JULIEN BEYCHEVELLE;BAYON SUR GIRONDE;16.121;Jean LOPEZ
126;6;BAYON SUR GIRONDE;CAVIGNAC;18.908;Jean LOPEZ
126;7;CAVIGNAC;LES EGLISOTTES ET CHALAURES;27.422;Jean LOPEZ
126;8;LES EGLISOTTES ET CHALAURES;CREYSSENSAC ET PISSOT;55.167;Jean LOPEZ
126;9;CREYSSENSAC ET PISSOT;ST FELIX DE REILLAC ET MORTEMART;18.647;Jean LOPEZ
126;10;ST FELIX DE REILLAC ET MORTEMART;LA BACHELLERIE;25.187;Jean LOPEZ
126;11;LA BACHELLERIE;AZERAT;5.331;Jean LOPEZ
126;12;AZERAT;PERPEZAC LE BLANC;18.367;Jean LOPEZ
126;13;PERPEZAC LE BLANC;ST VIANCE;10.728;Jean LOPEZ
126;14;ST VIANCE;LADIGNAC SUR RONDELLES;28.402;Jean LOPEZ
126;15;LADIGNAC SUR RONDELLES;BORT LES ORGUES;55.261;Jean LOPEZ
126;16;BORT LES ORGUES;ARDES;48.987;Jean LOPEZ
126;17;ARDES;PESSAT VILLENEUVE;58.439;Jean LOPEZ
126;18;PESSAT VILLENEUVE;POUZOL;23.858;Jean LOPEZ
126;19;POUZOL;MARCILLAT;5.026;Jean LOPEZ
126;20;MARCILLAT;ST AGOULIN;8.413;Jean LOPEZ
126;21;ST AGOULIN;BEARD;93.544;Jean LOPEZ
126;22;BEARD;VIGNOUX SOUS LES AIX;73.868;Jean LOPEZ
126;23;VIGNOUX SOUS LES AIX;ST SATUR;34.244;Jean LOPEZ
126;24;ST SATUR;VAL DE MERCY;66.039;Jean LOPEZ
126;25;VAL DE MERCY;VENDREST;156.767;Jean LOPEZ
126;26;VENDREST;ST LEU D ESSERENT;54.95;Jean LOPEZ
126;27;ST LEU D ESSERENT;ST BENOIST SUR VANNE;144.109;Jean LOPEZ
126;28;ST BENOIST SUR VANNE;BRENNES;129.662;Jean LOPEZ
126;29;BRENNES;BETTING;186.33;Jean LOPEZ
127;1;FOURNET BLANCHEROCHE;OSSE;47.885;Ana JOHANSSON
127;2;OSSE;PLANCHERINE;177.432;Ana JOHANSSON
127;3;PLANCHERINE;ST MARTIN SUR LA CHAMBRE;34.083;Ana JOHANSSON
127;4;ST MARTIN SUR LA CHAMBRE;LA MORTE;52.838;Ana JOHANSSON
127;5;LA MORTE;LAVALDENS;5.001;Ana JOHANSSON
127;6;LAVALDENS;NANTES EN RATIER;9.294;Ana JOHANSSON
127;7;NANTES EN RATIER;LA SALLE EN BEAUMONT;8.024;Ana JOHANSSON
127;8;LA SALLE EN BEAUMONT;ST MICHEL EN BEAUMONT;4.197;Ana JOHANSSON
127;9;ST MICHEL EN BEAUMONT;LES COTES DE CORPS;3.441;Ana JOHANSSON
127;10;LES COTES DE CORPS;CORPS;2.506;Ana JOHANSSON
127;11;CORPS;AMBEL;2.338;Ana JOHANSSON
127;12;AMBEL;ASPRES LES CORPS;5.418;Ana JOHANSSON
127;13;ASPRES LES CORPS;ST FIRMIN EN VALGODEMARD;2.977;Ana JOHANSSON
127;14;ST FIRMIN EN VALGODEMARD;ST JACQUES EN VALGODEMARD;4.073;Ana JOHANSSON
127;15;ST JACQUES EN VALGODEMARD;LA MOTTE EN CHAMPSAUR;5.986;Ana JOHANSSON
127;16;LA MOTTE EN CHAMPSAUR;BUISSARD;9.408;Ana JOHANSSON
127;17;BUISSARD;ST LEGER LES MELEZES;5.25;Ana JOHANSSON
127;18;ST LEGER LES MELEZES;LA BATIE NEUVE;7.452;Ana JOHANSSON
127;19;LA BATIE NEUVE;ST APOLLINAIRE;11.528;Ana JOHANSSON
127;20;ST APOLLINAIRE;PUY SANIERES;6.482;Ana JOHANSSON
127;21;PUY SANIERES;EMBRUN;4.092;Ana JOHANSSON
127;22;EMBRUN;REOTIER;13.215;Ana JOHANSSON
128;1;LYON;LYON;1.894;Daniel KOVALENKO
128;2;LYON;LYON;3.443;Daniel KOVALENKO
128;3;LYON;VAULX EN VELIN;5.749;Daniel KOVALENKO
128;4;VAULX EN VELIN;VILLEURBANNE;3.367;Daniel KOVALENKO
128;5;VILLEURBANNE;BRON;4.416;Daniel KOVALENKO
128;6;BRON;CHASSIEU;3.93;Daniel KOVALENKO
128;7;CHASSIEU;CHAPONNAY;12.251;Daniel KOVALENKO
128;8;CHAPONNAY;ST JEAN DE BOURNAY;21.126;Daniel KOVALENKO
128;9;ST JEAN DE BOURNAY;MANTHES;24.015;Daniel KOVALENKO
128;10;MANTHES;BESSINS;23.581;Daniel KOVALENKO
128;11;BESSINS;CHABEUIL;38.63;Daniel KOVALENKO
128;12;CHABEUIL;MONTVENDRE;4.751;Daniel KOVALENKO
128;13;MONTVENDRE;BEAUMONT LES VALENCE;5.248;Daniel KOVALENKO
128;14;BEAUMONT LES VALENCE;MIRABEL ET BLACONS;22.648;Daniel KOVALENKO
128;15;MIRABEL ET BLACONS;BEZAUDUN SUR BINE;12.101;Daniel KOVALENKO
128;16;BEZAUDUN SUR BINE;VALOUSE;16.991;Daniel KOVALENKO
128;17;VALOUSE;CURNIER;8.766;Daniel KOVALENKO
128;18;CURNIER;MONTAULIEU;3.504;Daniel KOVALENKO
128;19;MONTAULIEU;ROCHEBRUNE;3.807;Daniel KOVALENKO
128;20;ROCHEBRUNE;PROPIAC;5.986;Daniel KOVALENKO
128;21;PROPIAC;BEAUMONT DU VENTOUX;10.475;Daniel KOVALENKO
128;22;BEAUMONT DU VENTOUX;BEDOIN;5.313;Daniel KOVALENKO
128;23;BEDOIN;LIOUX;18.536;Daniel KOVALENKO
128;24;LIOUX;BEDOIN;18.536;Daniel KOVALENKO
128;25;BEDOIN;ST LAURENT D AIGOUZE;101.576;Daniel KOVALENKO
129;1;OLLIOULES;LE BEAUSSET;8.097;Anton KRAVCHENKO
129;2;LE BEAUSSET;LE CASTELLET;4.963;Anton KRAVCHENKO
129;3;LE CASTELLET;RIBOUX;8.981;Anton KRAVCHENKO
129;4;RIBOUX;PLAN D AUPS STE BAUME;3.26;Anton KRAVCHENKO
129;5;PLAN D AUPS STE BAUME;ST ZACHARIE;5.165;Anton KRAVCHENKO
129;6;ST ZACHARIE;ROQUEVAIRE;10.47;Anton KRAVCHENKO
129;7;ROQUEVAIRE;PLAN DE CUQUES;11.051;Anton KRAVCHENKO
129;8;PLAN DE CUQUES;SEPTEMES LES VALLONS;7.427;Anton KRAVCHENKO
129;9;SEPTEMES LES VALLONS;ST VICTORET;10.566;Anton KRAVCHENKO
129;10;ST VICTORET;SENAS;39.162;Anton KRAVCHENKO
129;11;SENAS;MAUSSANE LES ALPILLES;20.74;Anton KRAVCHENKO
129;12;MAUSSANE LES ALPILLES;ST PIERRE DE MEZOARGUES;21.586;Anton KRAVCHENKO
129;13;ST PIERRE DE MEZOARGUES;LA ROUVIERE;34.049;Anton KRAVCHENKO
129;14;LA ROUVIERE;ST JEAN DE SERRES;15.247;Anton KRAVCHENKO
129;15;ST JEAN DE SERRES;CONQUEYRAC;14.789;Anton KRAVCHENKO
129;16;CONQUEYRAC;ST JUST;35.556;Anton KRAVCHENKO
129;17;ST JUST;ST HILAIRE DE BEAUVOIR;13.142;Anton KRAVCHENKO
129;18;ST HILAIRE DE BEAUVOIR;COURNONTERRAL;32.524;Anton KRAVCHENKO
129;19;COURNONTERRAL;ALIGNAN DU VENT;31.695;Anton KRAVCHENKO
129;20;ALIGNAN DU VENT;COURSAN;33.502;Anton KRAVCHENKO
129;21;COURSAN;RIEUX MINERVOIS;37.992;Anton KRAVCHENKO
129;22;RIEUX MINERVOIS;SIRAN;8.978;Anton KRAVCHENKO
129;23;SIRAN;ALBINE;16.793;Anton KRAVCHENKO
129;24;ALBINE;LA SALVETAT SUR AGOUT;21.787;Anton KRAVCHENKO
129;25;LA SALVETAT SUR AGOUT;BRASC;42.973;Anton KRAVCHENKO
129;26;BRASC;LE BORN;103.68;Anton KRAVCHENKO
129;27;LE BORN;FENIERS;170.907;Anton KRAVCHENKO
129;28;FENIERS;FLAYAT;20.54;Anton KRAVCHENKO
129;29;FLAYAT;VIRLET;48.487;Anton KRAVCHENKO
129;30;VIRLET;COSNE D ALLIER;37.748;Anton KRAVCHENKO
129;31;COSNE D ALLIER;DAMPIERRE EN GRACAY;102.93;Anton KRAVCHENKO
129;32;DAMPIERRE EN GRACAY;DANGE ST ROMAIN;105.064;Anton KRAVCHENKO
129;33;DANGE ST ROMAIN;COMMEQUIERS;186.101;Anton KRAVCHENKO
130;1;LES LOGES;BRETTEVILLE DU GRAND CAUX;8.14;Angela NOVIKOVA
130;2;BRETTEVILLE DU GRAND CAUX;GRAINVILLE YMAUVILLE;2.354;Angela NOVIKOVA
130;3;GRAINVILLE YMAUVILLE;YEBLERON;9.088;Angela NOVIKOVA
130;4;YEBLERON;ST AUBIN DE CRETOT;9.499;Angela NOVIKOVA
130;5;ST AUBIN DE CRETOT;TROUVILLE;2.557;Angela NOVIKOVA
130;6;TROUVILLE;CARVILLE POT DE FER;17.365;Angela NOVIKOVA
130;7;CARVILLE POT DE FER;OUVILLE L ABBAYE;10.607;Angela NOVIKOVA
130;8;OUVILLE L ABBAYE;ETAIMPUIS;20.872;Angela NOVIKOVA
130;9;ETAIMPUIS;LA HOUSSAYE BERANGER;4.475;Angela NOVIKOVA
130;10;LA HOUSSAYE BERANGER;FRESNAY LE LONG;2.425;Angela NOVIKOVA
130;11;FRESNAY LE LONG;ST MACLOU DE FOLLEVILLE;2.797;Angela NOVIKOVA
130;12;ST MACLOU DE FOLLEVILLE;ETAIMPUIS;5.554;Angela NOVIKOVA
130;13;ETAIMPUIS;BOSC MESNIL;15.08;Angela NOVIKOVA
130;14;BOSC MESNIL;BEAUSSAULT;16.514;Angela NOVIKOVA
130;15;BEAUSSAULT;NULLEMONT;10.424;Angela NOVIKOVA
130;16;NULLEMONT;LANDES VIEILLES ET NEUVES;2.017;Angela NOVIKOVA
130;17;LANDES VIEILLES ET NEUVES;CAMPNEUSEVILLE;8.676;Angela NOVIKOVA
130;18;CAMPNEUSEVILLE;FORCEVILLE EN VIMEU;14.868;Angela NOVIKOVA
130;19;FORCEVILLE EN VIMEU;VERGIES;4.559;Angela NOVIKOVA
130;20;VERGIES;SEUX;19.682;Angela NOVIKOVA
130;21;SEUX;FRANVILLERS;30.051;Angela NOVIKOVA
130;22;FRANVILLERS;COLINCAMPS;16.629;Angela NOVIKOVA
130;23;COLINCAMPS;BRUILLE LEZ MARCHIENNES;53.3;Angela NOVIKOVA
130;24;BRUILLE LEZ MARCHIENNES;BERGUES SUR SAMBRE;49.336;Angela NOVIKOVA
130;25;BERGUES SUR SAMBRE;VILLERS SUR FERE;96.359;Angela NOVIKOVA
130;26;VILLERS SUR FERE;NANCE;304.378;Angela NOVIKOVA
130;27;NANCE;MARLIEUX;81.652;Angela NOVIKOVA
130;28;MARLIEUX;LIVET ET GAVET;125.955;Angela NOVIKOVA
130;29;LIVET ET GAVET;ESPARRON;69.937;Angela NOVIKOVA
130;30;ESPARRON;MONTBRAND;22.94;Angela NOVIKOVA
130;31;MONTBRAND;VALDROME;13.109;Angela NOVIKOVA
130;32;VALDROME;PENNES LE SEC;24.973;Angela NOVIKOVA
130;33;PENNES LE SEC;SAILLANS;12.36;Angela NOVIKOVA
130;34;SAILLANS;LES TONILS;12.233;Angela NOVIKOVA
130;35;LES TONILS;SERNHAC;91.2;Angela NOVIKOVA
130;36;SERNHAC;VACQUIERES;49.816;Angela NOVIKOVA
130;37;VACQUIERES;COURNONTERRAL;34.97;Angela NOVIKOVA
131;1;MONT DAUPHIN;REOTIER;4.984;Barbara VOLKOVA
131;2;REOTIER;LA ROCHE DE RAME;10.264;Barbara VOLKOVA
131;3;LA ROCHE DE RAME;L ARGENTIERE LA BESSEE;11.55;Barbara VOLKOVA
131;4;L ARGENTIERE LA BESSEE;OZ;49.654;Barbara VOLKOVA
131;5;OZ;VAUJANY;6.771;Barbara VOLKOVA
131;6;VAUJANY;GONCELIN;18.922;Barbara VOLKOVA
131;7;GONCELIN;CRETS EN BELLEDONNE;4.665;Barbara VOLKOVA
131;8;CRETS EN BELLEDONNE;MIRIBEL LES ECHELLES;27.191;Barbara VOLKOVA
131;9;MIRIBEL LES ECHELLES;LE PONT DE BEAUVOISIN;11.086;Barbara VOLKOVA
131;10;LE PONT DE BEAUVOISIN;VAL DE VIRIEU;15.928;Barbara VOLKOVA
131;11;VAL DE VIRIEU;CULIN;18.392;Barbara VOLKOVA
